"timestamp.ms","nn.interval.ms"
1262570,781.25
1263351.25,781.25
1264142.266,791.016
1264943.047,800.781
1265743.828,800.781
1266525.078,781.25
1267325.859,800.781
1268116.875,791.016
1268917.656,800.781
1269708.672,791.016
1270499.688,791.016
1271290.703,791.016
1272081.719,791.016
1272862.969,781.25
1273653.984,791.016
1274435.234,781.25
1275226.25,791.016
1276007.5,781.25
1276788.75,781.25
1277570,781.25
1278351.25,781.25
1279142.266,791.016
1279933.281,791.016
1280724.297,791.016
1281505.547,781.25
1282306.328,800.781
1283087.578,781.25
1283868.828,781.25
1284659.844,791.016
1285450.859,791.016
1286232.109,781.25
1287013.359,781.25
1287814.141,800.781
1288605.156,791.016
1289405.938,800.781
1290196.953,791.016
1290987.969,791.016
1291778.984,791.016
1292560.234,781.25
1293351.25,791.016
1294152.031,800.781
1294933.281,781.25
1295734.062,800.781
1296525.078,791.016
1297316.094,791.016
1298097.344,781.25
1298888.359,791.016
1299689.141,800.781
1300489.922,800.781
1301280.938,791.016
1302071.953,791.016
1302862.969,791.016
1303653.984,791.016
1304445,791.016
1305236.016,791.016
1306027.031,791.016
1306818.047,791.016
1307599.297,781.25
1308390.312,791.016
1309191.094,800.781
1309991.875,800.781
1310782.891,791.016
1311593.438,810.547
1312394.219,800.781
1313175.469,781.25
1313966.484,791.016
1314757.5,791.016
1315548.516,791.016
1316329.766,781.25
1317140.312,810.547
1317921.562,781.25
1318712.578,791.016
1319513.359,800.781
1320304.375,791.016
1321095.391,791.016
1321886.406,791.016
1322677.422,791.016
1323458.672,781.25
1324249.688,791.016
1325030.938,781.25
1325812.188,781.25
1326603.203,791.016
1327384.453,781.25
1328165.703,781.25
1328937.188,771.484
1329728.203,791.016
1330509.453,781.25
1331290.703,781.25
1332091.484,800.781
1332862.969,771.484
1333653.984,791.016
1334435.234,781.25
1335216.484,781.25
1336007.5,791.016
1336798.516,791.016
1337579.766,781.25
1338361.016,781.25
1339142.266,781.25
1339913.75,771.484
1340704.766,791.016
1341486.016,781.25
1342286.797,800.781
1343077.812,791.016
1343878.594,800.781
1344669.609,791.016
1345460.625,791.016
1346251.641,791.016
1347052.422,800.781
1347843.438,791.016
1348644.219,800.781
1349435.234,791.016
1350226.25,791.016
1351007.5,781.25
1351788.75,781.25
1352579.766,791.016
1353390.312,810.547
1354171.562,781.25
1354962.578,791.016
1355753.594,791.016
1356554.375,800.781
1357335.625,781.25
1358146.172,810.547
1358917.656,771.484
1359708.672,791.016
1360499.688,791.016
1361290.703,791.016
1362081.719,791.016
1362872.734,791.016
1363673.516,800.781
1364464.531,791.016
1365265.312,800.781
1366056.328,791.016
1366847.344,791.016
1367638.359,791.016
1368448.906,810.547
1369259.453,810.547
1370060.234,800.781
1370851.25,791.016
1371661.797,810.547
1372443.047,781.25
1373243.828,800.781
1374044.609,800.781
1374835.625,791.016
1375636.406,800.781
1376437.188,800.781
1377228.203,791.016
1378019.219,791.016
1378820,800.781
1379611.016,791.016
1380402.031,791.016
1381202.812,800.781
1382003.594,800.781
1382784.844,781.25
1383585.625,800.781
1384386.406,800.781
1385187.188,800.781
1385987.969,800.781
1386798.516,810.547
1387599.297,800.781
1388400.078,800.781
1389200.859,800.781
1390001.641,800.781
1390802.422,800.781
1391603.203,800.781
1392394.219,791.016
1393195,800.781
1393986.016,791.016
1394786.797,800.781
1395597.344,810.547
1396378.594,781.25
1397179.375,800.781
1397980.156,800.781
1398790.703,810.547
1399601.25,810.547
1400411.797,810.547
1401212.578,800.781
1402023.125,810.547
1402833.672,810.547
1403644.219,810.547
1404454.766,810.547
1405275.078,820.312
1406085.625,810.547
1406886.406,800.781
1407677.422,791.016
1408468.438,791.016
1409269.219,800.781
1410079.766,810.547
1410890.312,810.547
1411671.562,781.25
1412472.344,800.781
1413263.359,791.016
1414073.906,810.547
1414874.688,800.781
1415665.703,791.016
1416456.719,791.016
1417257.5,800.781
1418058.281,800.781
1418859.062,800.781
1419669.609,810.547
1420489.922,820.312
1421290.703,800.781
1422091.484,800.781
1422902.031,810.547
1423683.281,781.25
1424484.062,800.781
1425294.609,810.547
1426085.625,791.016
1426896.172,810.547
1427706.719,810.547
1428517.266,810.547
1429318.047,800.781
1430118.828,800.781
1430929.375,810.547
1431739.922,810.547
1432560.234,820.312
1433361.016,800.781
1434161.797,800.781
1434962.578,800.781
1435773.125,810.547
1436564.141,791.016
1437374.688,810.547
1438175.469,800.781
1438986.016,810.547
1439786.797,800.781
1440568.047,781.25
1441359.062,791.016
1442159.844,800.781
1442950.859,791.016
1443761.406,810.547
1444552.422,791.016
1445353.203,800.781
1446153.984,800.781
1446945,791.016
1447745.781,800.781
1448546.562,800.781
1449357.109,810.547
1450157.891,800.781
1450958.672,800.781
1451769.219,810.547
1452570,800.781
1453370.781,800.781
1454181.328,810.547
1454982.109,800.781
1455792.656,810.547
1456603.203,810.547
1457403.984,800.781
1458214.531,810.547
1459025.078,810.547
1459825.859,800.781
1460626.641,800.781
1461437.188,810.547
1462247.734,810.547
1463058.281,810.547
1463859.062,800.781
1464659.844,800.781
1465460.625,800.781
1466251.641,791.016
1467042.656,791.016
1467843.438,800.781
1468644.219,800.781
1469445,800.781
1470255.547,810.547
1471036.797,781.25
1471837.578,800.781
1472638.359,800.781
1473419.609,781.25
1474220.391,800.781
1475021.172,800.781
1475812.188,791.016
1476612.969,800.781
1477413.75,800.781
1478214.531,800.781
1479015.312,800.781
1479816.094,800.781
1480616.875,800.781
1481417.656,800.781
1482228.203,810.547
1483019.219,791.016
1483820,800.781
1484611.016,791.016
1485392.266,781.25
1486183.281,791.016
1486984.062,800.781
1487784.844,800.781
1488585.625,800.781
1489386.406,800.781
1490177.422,791.016
1490978.203,800.781
1491769.219,791.016
1492570,800.781
1493370.781,800.781
1494181.328,810.547
1494962.578,781.25
1495753.594,791.016
1496544.609,791.016
1497345.391,800.781
1498136.406,791.016
1498937.188,800.781
1499728.203,791.016
1500528.984,800.781
1501320,791.016
1502111.016,791.016
1502892.266,781.25
1503693.047,800.781
1504474.297,781.25
1505255.547,781.25
1506046.562,791.016
1506827.812,781.25
1507618.828,791.016
1508419.609,800.781
1509200.859,781.25
1509991.875,791.016
1510802.422,810.547
1511583.672,781.25
1512364.922,781.25
1513165.703,800.781
1513956.719,791.016
1514737.969,781.25
1515528.984,791.016
1516320,791.016
1517101.25,781.25
1517892.266,791.016
1518683.281,791.016
1519474.297,791.016
1520265.312,791.016
1521056.328,791.016
1521857.109,800.781
1522648.125,791.016
1523448.906,800.781
1524239.922,791.016
1525040.703,800.781
1525841.484,800.781
1526632.5,791.016
1527423.516,791.016
1528214.531,791.016
1529005.547,791.016
1529796.562,791.016
1530577.812,781.25
1531368.828,791.016
1532150.078,781.25
1532931.328,781.25
1533722.344,791.016
1534513.359,791.016
1535294.609,781.25
1536085.625,791.016
1536866.875,781.25
1537648.125,781.25
1538429.375,781.25
1539210.625,781.25
1539982.109,771.484
1540753.594,771.484
1541534.844,781.25
1542316.094,781.25
1543087.578,771.484
1543868.828,781.25
1544650.078,781.25
1545441.094,791.016
1546222.344,781.25
1547003.594,781.25
1547784.844,781.25
1548566.094,781.25
1549357.109,791.016
1550138.359,781.25
1550939.141,800.781
1551739.922,800.781
1552530.938,791.016
1553312.188,781.25
1554103.203,791.016
1554894.219,791.016
1555685.234,791.016
1556486.016,800.781
1557267.266,781.25
1558048.516,781.25
1558829.766,781.25
1559620.781,791.016
1560411.797,791.016
1561202.812,791.016
1562003.594,800.781
1562784.844,781.25
1563566.094,781.25
1564366.875,800.781
1565157.891,791.016
1565939.141,781.25
1566730.156,791.016
1567521.172,791.016
1568312.188,791.016
1569093.438,781.25
1569874.688,781.25
1570665.703,791.016
1571456.719,791.016
1572247.734,791.016
1573019.219,771.484
1573810.234,791.016
1574591.484,781.25
1575382.5,791.016
1576163.75,781.25
1576954.766,791.016
1577736.016,781.25
1578517.266,781.25
1579298.516,781.25
1580089.531,791.016
1580870.781,781.25
1581671.562,800.781
1582462.578,791.016
1583253.594,791.016
1584054.375,800.781
1584835.625,781.25
1585616.875,781.25
1586407.891,791.016
1587208.672,800.781
1587989.922,781.25
1588771.172,781.25
1589562.188,791.016
1590353.203,791.016
1591134.453,781.25
1591935.234,800.781
1592706.719,771.484
1593497.734,791.016
1594278.984,781.25
1595060.234,781.25
1595841.484,781.25
1596622.734,781.25
1597413.75,791.016
1598195,781.25
1598976.25,781.25
1599767.266,791.016
1600548.516,781.25
1601339.531,791.016
1602101.25,761.719
1602902.031,800.781
1603693.047,791.016
1604464.531,771.484
1605245.781,781.25
1606027.031,781.25
1606818.047,791.016
1607609.062,791.016
1608400.078,791.016
1609191.094,791.016
1609991.875,800.781
1610792.656,800.781
1611593.438,800.781
1612384.453,791.016
1613175.469,791.016
1613956.719,781.25
1614757.5,800.781
1615558.281,800.781
1616359.062,800.781
1617159.844,800.781
1617950.859,791.016
1618751.641,800.781
1619532.891,781.25
1620333.672,800.781
1621134.453,800.781
1621905.938,771.484
1622696.953,791.016
1623478.203,781.25
1624259.453,781.25
1625060.234,800.781
1625821.953,761.719
1626603.203,781.25
1627384.453,781.25
1628165.703,781.25
1628946.953,781.25
1629737.969,791.016
1630528.984,791.016
1631329.766,800.781
1632150.078,820.312
1632960.625,810.547
1633761.406,800.781
1634581.719,820.312
1635392.266,810.547
1636212.578,820.312
