"timestamp.ms","nn.interval.ms"
1261392.125,781.25
1262173.375,781.25
1262954.625,781.25
1263735.875,781.25
1264526.891,791.016
1265317.906,791.016
1266118.688,800.781
1266909.703,791.016
1267720.25,810.547
1268501.5,781.25
1269312.047,810.547
1270093.297,781.25
1270874.547,781.25
1271675.328,800.781
1272466.344,791.016
1273257.359,791.016
1274038.609,781.25
1274829.625,791.016
1275610.875,781.25
1276382.359,771.484
1277163.609,781.25
1277954.625,791.016
1278735.875,781.25
1279517.125,781.25
1280308.141,791.016
1281099.156,791.016
1281890.172,791.016
1282681.188,791.016
1283462.438,781.25
1284253.453,791.016
1285054.234,800.781
1285835.484,781.25
1286626.5,791.016
1287397.984,771.484
1288208.531,810.547
1288980.016,771.484
1289790.562,810.547
1290571.812,781.25
1291362.828,791.016
1292163.609,800.781
1292944.859,781.25
1293745.641,800.781
1294546.422,800.781
1295317.906,771.484
1296138.219,820.312
1296919.469,781.25
1297700.719,781.25
1298481.969,781.25
1299292.516,810.547
1300083.531,791.016
1300874.547,791.016
1301655.797,781.25
1302446.812,791.016
1303237.828,791.016
1304038.609,800.781
1304839.391,800.781
1305620.641,781.25
1306411.656,791.016
1307192.906,781.25
1307993.688,800.781
1308784.703,791.016
1309585.484,800.781
1310376.5,791.016
1311177.281,800.781
1311978.062,800.781
1312769.078,791.016
1313569.859,800.781
1314351.109,781.25
1315132.359,781.25
1315923.375,791.016
1316733.922,810.547
1317515.172,781.25
1318315.953,800.781
1319106.969,791.016
1319888.219,781.25
1320698.766,810.547
1321480.016,781.25
1322280.797,800.781
1323062.047,781.25
1323853.062,791.016
1324634.312,781.25
1325415.562,781.25
1326206.578,791.016
1326978.062,771.484
1327769.078,791.016
1328540.562,771.484
1329331.578,791.016
1330112.828,781.25
1330894.078,781.25
1331675.328,781.25
1332476.109,800.781
1333247.594,771.484
1334028.844,781.25
1334829.625,800.781
1335601.109,771.484
1336382.359,781.25
1337183.141,800.781
1337964.391,781.25
1338735.875,771.484
1339507.359,771.484
1340308.141,800.781
1341079.625,771.484
1341870.641,791.016
1342681.188,810.547
1343462.438,781.25
1344253.453,791.016
1345054.234,800.781
1345845.25,791.016
1346636.266,791.016
1347437.047,800.781
1348228.062,791.016
1349019.078,791.016
1349819.859,800.781
1350601.109,781.25
1351372.594,771.484
1352173.375,800.781
1352974.156,800.781
1353765.172,791.016
1354556.188,791.016
1355347.203,791.016
1356138.219,791.016
1356948.766,810.547
1357720.25,771.484
1358511.266,791.016
1359302.281,791.016
1360093.297,791.016
1360884.312,791.016
1361685.094,800.781
1362466.344,781.25
1363267.125,800.781
1364048.375,781.25
1364849.156,800.781
1365640.172,791.016
1366440.953,800.781
1367231.969,791.016
1368032.75,800.781
1368843.297,810.547
1369644.078,800.781
1370444.859,800.781
1371245.641,800.781
1372036.656,791.016
1372837.438,800.781
1373638.219,800.781
1374419.469,781.25
1375230.016,810.547
1376021.031,791.016
1376821.812,800.781
1377612.828,791.016
1378413.609,800.781
1379204.625,791.016
1379995.641,791.016
1380806.188,810.547
1381597.203,791.016
1382378.453,781.25
1383169.469,791.016
1383980.016,810.547
1384771.031,791.016
1385581.578,810.547
1386382.359,800.781
1387183.141,800.781
1387974.156,791.016
1388784.703,810.547
1389585.484,800.781
1390386.266,800.781
1391187.047,800.781
1391987.828,800.781
1392778.844,791.016
1393579.625,800.781
1394380.406,800.781
1395181.188,800.781
1395972.203,791.016
1396763.219,791.016
1397573.766,810.547
1398384.312,810.547
1399185.094,800.781
1399995.641,810.547
1400796.422,800.781
1401616.734,820.312
1402427.281,810.547
1403237.828,810.547
1404038.609,800.781
1404858.922,820.312
1405669.469,810.547
1406470.25,800.781
1407261.266,791.016
1408052.281,791.016
1408853.062,800.781
1409663.609,810.547
1410464.391,800.781
1411265.172,800.781
1412065.953,800.781
1412866.734,800.781
1413657.75,791.016
1414458.531,800.781
1415249.547,791.016
1416050.328,800.781
1416841.344,791.016
1417642.125,800.781
1418442.906,800.781
1419263.219,820.312
1420054.234,791.016
1420884.312,830.078
1421675.328,791.016
1422476.109,800.781
1423286.656,810.547
1424067.906,781.25
1424878.453,810.547
1425679.234,800.781
1426480.016,800.781
1427280.797,800.781
1428091.344,810.547
1428901.891,810.547
1429702.672,800.781
1430513.219,810.547
1431314,800.781
1432134.312,820.312
1432944.859,810.547
1433745.641,800.781
1434556.188,810.547
1435356.969,800.781
1436157.75,800.781
1436958.531,800.781
1437749.547,791.016
1438579.625,830.078
1439380.406,800.781
1440171.422,791.016
1440962.438,791.016
1441753.453,791.016
1442544.469,791.016
1443335.484,791.016
1444136.266,800.781
1444937.047,800.781
1445747.594,810.547
1446548.375,800.781
1447329.625,781.25
1448140.172,810.547
1448940.953,800.781
1449751.5,810.547
1450542.516,791.016
1451353.062,810.547
1452163.609,810.547
1452964.391,800.781
1453765.172,800.781
1454565.953,800.781
1455376.5,810.547
1456177.281,800.781
1456997.594,820.312
1457808.141,810.547
1458608.922,800.781
1459409.703,800.781
1460210.484,800.781
1461030.797,820.312
1461821.812,791.016
1462642.125,820.312
1463442.906,800.781
1464253.453,810.547
1465044.469,791.016
1465845.25,800.781
1466636.266,791.016
1467427.281,791.016
1468237.828,810.547
1469028.844,791.016
1469839.391,810.547
1470640.172,800.781
1471411.656,771.484
1472222.203,810.547
1473013.219,791.016
1473814,800.781
1474614.781,800.781
1475405.797,791.016
1476206.578,800.781
1476997.594,791.016
1477808.141,810.547
1478599.156,791.016
1479409.703,810.547
1480200.719,791.016
1481001.5,800.781
1481812.047,810.547
1482612.828,800.781
1483403.844,791.016
1484194.859,791.016
1484985.875,791.016
1485776.891,791.016
1486577.672,800.781
1487378.453,800.781
1488179.234,800.781
1488970.25,791.016
1489761.266,791.016
1490571.812,810.547
1491362.828,791.016
1492163.609,800.781
1492964.391,800.781
1493765.172,800.781
1494565.953,800.781
1495337.438,771.484
1496138.219,800.781
1496939,800.781
1497720.25,781.25
1498521.031,800.781
1499331.578,810.547
1500112.828,781.25
1500903.844,791.016
1501694.859,791.016
1502485.875,791.016
1503286.656,800.781
1504077.672,791.016
1504849.156,771.484
1505640.172,791.016
1506411.656,771.484
1507202.672,791.016
1508003.453,800.781
1508804.234,800.781
1509575.719,771.484
1510376.5,800.781
1511167.516,791.016
1511968.297,800.781
1512749.547,781.25
1513540.562,791.016
1514341.344,800.781
1515122.594,781.25
1515903.844,781.25
1516694.859,791.016
1517485.875,791.016
1518267.125,781.25
1519067.906,800.781
1519858.922,791.016
1520640.172,781.25
1521450.719,810.547
1522231.969,781.25
1523032.75,800.781
1523833.531,800.781
1524634.312,800.781
1525425.328,791.016
1526216.344,791.016
1527007.359,791.016
1527798.375,791.016
1528608.922,810.547
1529399.938,791.016
1530181.188,781.25
1530952.672,771.484
1531763.219,810.547
1532544.469,781.25
1533315.953,771.484
1534097.203,781.25
1534888.219,791.016
1535669.469,781.25
1536470.25,800.781
1537241.734,771.484
1538022.984,781.25
1538794.469,771.484
1539585.484,791.016
1540356.969,771.484
1541147.984,791.016
1541909.703,761.719
1542690.953,781.25
1543462.438,771.484
1544263.219,800.781
1545034.703,771.484
1545815.953,781.25
1546606.969,791.016
1547388.219,781.25
1548159.703,771.484
1548950.719,791.016
1549731.969,781.25
1550542.516,810.547
1551333.531,791.016
1552124.547,791.016
1552915.562,791.016
1553696.812,781.25
1554497.594,800.781
1555278.844,781.25
1556069.859,791.016
1556860.875,791.016
1557632.359,771.484
1558433.141,800.781
1559224.156,791.016
1560005.406,781.25
1560806.188,800.781
1561597.203,791.016
1562378.453,781.25
1563169.469,791.016
1563950.719,781.25
1564741.734,791.016
1565532.75,791.016
1566314,781.25
1567114.781,800.781
1567896.031,781.25
1568687.047,791.016
1569468.297,781.25
1570249.547,781.25
1571050.328,800.781
1571831.578,781.25
1572632.359,800.781
1573403.844,771.484
1574185.094,781.25
1574966.344,781.25
1575757.359,791.016
1576558.141,800.781
1577329.625,771.484
1578130.406,800.781
1578901.891,771.484
1579673.375,771.484
1580464.391,791.016
1581274.938,810.547
1582046.422,771.484
1582856.969,810.547
1583638.219,781.25
1584429.234,791.016
1585210.484,781.25
1585981.969,771.484
1586782.75,800.781
1587583.531,800.781
1588355.016,771.484
1589155.797,800.781
1589937.047,781.25
1590728.062,791.016
1591509.312,781.25
1592300.328,791.016
1593091.344,791.016
1593872.594,781.25
1594663.609,791.016
1595444.859,781.25
1596216.344,771.484
1596997.594,781.25
1597778.844,781.25
1598569.859,791.016
1599360.875,791.016
1600151.891,791.016
1600923.375,771.484
1601733.922,810.547
1602495.641,761.719
1603276.891,781.25
1604048.375,771.484
1604839.391,791.016
1605620.641,781.25
1606421.422,800.781
1607192.906,771.484
1607993.688,800.781
1608774.938,781.25
1609575.719,800.781
1610376.5,800.781
1611187.047,810.547
1611968.297,781.25
1612759.312,791.016
1613550.328,791.016
1614331.578,781.25
1615132.359,800.781
1615942.906,810.547
1616743.688,800.781
1617534.703,791.016
1618325.719,791.016
1619116.734,791.016
1619917.516,800.781
1620728.062,810.547
1621519.078,791.016
1622310.094,791.016
1623071.812,761.719
1623862.828,791.016
1624634.312,771.484
1625425.328,791.016
1626206.578,781.25
1626978.062,771.484
1627759.312,781.25
1628560.094,800.781
1629331.578,771.484
1630122.594,791.016
1630933.141,810.547
1631724.156,791.016
1632544.469,820.312
1633335.484,791.016
1634155.797,820.312
1634956.578,800.781
1635776.891,820.312
1636636.266,859.375
