# StartTime: 2016/03/14 18:18:53
timestamp.ms,rr.interval.s
1153501.7700195313,0.46
1153961.7700195313,0.494
1154455.7700195313,0.463
1154918.7700195313,0.465
1155383.7700195313,0.489
1155872.7700195313,0.472
1156344.7700195313,0.461
1156805.7700195313,0.469
1157274.7700195313,0.473
1157747.7700195313,0.462
1158209.7700195313,0.937
1159146.7700195313,0.471
1159617.7700195313,0.469
1160086.7700195313,0.467
1160553.7700195313,0.468
1161021.7700195313,0.468
1161489.7700195313,0.944
1162433.7700195313,0.466
1162899.7700195313,0.943
1163842.7700195313,0.47
1164312.7700195313,0.469
1164781.7700195313,0.466
1165247.7700195313,0.932
1166179.7700195313,0.466
1166645.7700195313,0.472
1167117.7700195313,0.461
1167578.7700195313,0.463
1168041.7700195313,0.469
1168510.7700195313,0.469
1168979.7700195313,0.464
1169443.7700195313,0.465
1169908.7700195313,0.461
1170369.7700195313,0.459
1170828.7700195313,0.462
1171290.7700195313,0.475
1171765.7700195313,0.466
1172231.7700195313,0.455
1172686.7700195313,0.463
1173149.7700195313,0.925
1174074.7700195313,0.35
1174424.7700195313,0.111
1174535.7700195313,0.471
1175006.7700195313,0.459
1175465.7700195313,0.46
1175925.7700195313,0.462
1176387.7700195313,0.467
1176854.7700195313,0.463
1177317.7700195313,0.469
1177786.7700195313,0.458
1178244.7700195313,0.462
1178706.7700195313,0.46
1179166.7700195313,0.473
1179639.7700195313,0.467
1180106.7700195313,0.46
1180566.7700195313,0.465
1181031.7700195313,0.463
1181494.7700195313,0.467
1181961.7700195313,0.466
1182427.7700195313,0.471
1182898.7700195313,0.462
1183360.7700195313,0.461
1183821.7700195313,0.465
1184286.7700195313,0.468
1184754.7700195313,0.466
1185220.7700195313,0.468
1185688.7700195313,0.462
1186150.7700195313,0.463
1186613.7700195313,0.464
1187077.7700195313,0.472
1187549.7700195313,0.329
1187878.7700195313,0.604
1188482.7700195313,0.46
1188942.7700195313,0.466
1189408.7700195313,0.465
1189873.7700195313,0.466
1190339.7700195313,0.471
1190810.7700195313,0.465
1191275.7700195313,0.459
1191734.7700195313,0.467
1192201.7700195313,0.466
1192667.7700195313,0.465
1193132.7700195313,0.465
1193597.7700195313,0.462
1194059.7700195313,0.461
1194520.7700195313,0.461
1194981.7700195313,0.473
1195454.7700195313,0.469
1195923.7700195313,0.465
1196388.7700195313,0.464
1196852.7700195313,0.466
1197318.7700195313,0.465
1197783.7700195313,0.946
1198729.7700195313,0.467
1199196.7700195313,0.467
1199663.7700195313,0.473
1200136.7700195313,0.469
1200605.7700195313,0.475
1201080.7700195313,0.472
1201552.7700195313,0.492
1202044.7700195313,0.453
1202497.7700195313,0.474
1202971.7700195313,0.502
1203473.7700195313,0.456
1203929.7700195313,0.465
1204394.7700195313,0.472
1204866.7700195313,0.472
1205338.7700195313,0.503
1205841.7700195313,0.943
1206784.7700195313,0.46
1207244.7700195313,0.47
1207714.7700195313,0.502
1208216.7700195313,0.465
1208681.7700195313,0.464
1209145.7700195313,0.491
1209636.7700195313,0.479
1210115.7700195313,0.471
1210586.7700195313,0.476
1211062.7700195313,0.492
1211554.7700195313,0.939
1212493.7700195313,0.494
1212987.7700195313,0.473
1213460.7700195313,0.473
1213933.7700195313,0.481
1214414.7700195313,0.5
1214914.7700195313,0.464
1215378.7700195313,0.493
1215871.7700195313,0.484
1216355.7700195313,0.472
1216827.7700195313,0.483
1217310.7700195313,0.503
1217813.7700195313,0.467
1218280.7700195313,0.507
1218787.7700195313,0.477
1219264.7700195313,0.478
1219742.7700195313,0.978
1220720.7700195313,0.504
1221224.7700195313,0.466
1221690.7700195313,0.497
1222187.7700195313,0.485
1222672.7700195313,0.476
1223148.7700195313,0.486
1223634.7700195313,0.491
1224125.7700195313,0.484
1224609.7700195313,0.489
1225098.7700195313,0.486
1225584.7700195313,0.491
1226075.7700195313,0.488
1226563.7700195313,0.504
1227067.7700195313,0.277
1227344.7700195313,0.199
1227543.7700195313,0.502
1228045.7700195313,0.474
1228519.7700195313,0.979
1229498.7700195313,0.501
1229999.7700195313,0.472
1230471.7700195313,0.513
1230984.7700195313,0.476
1231460.7700195313,0.501
1231961.7700195313,0.477
1232438.7700195313,0.983
1233421.7700195313,0.504
1233925.7700195313,0.476
1234401.7700195313,0.514
1234915.7700195313,0.475
1235390.7700195313,0.493
1235883.7700195313,0.498
1236381.7700195313,0.946
1237327.7700195313,0.495
1237822.7700195313,0.466
1238288.7700195313,0.49
1238778.7700195313,0.497
1239275.7700195313,0.461
1239736.7700195313,0.496
1240232.7700195313,0.954
1241186.7700195313,0.47
1241656.7700195313,0.494
1242150.7700195313,0.469
1242619.7700195313,0.954
1243573.7700195313,0.476
1244049.7700195313,0.469
1244518.7700195313,0.486
1245004.7700195313,0.48
1245484.7700195313,0.466
1245950.7700195313,0.472
1246422.7700195313,0.474
1246896.7700195313,0.473
1247369.7700195313,0.478
1247847.7700195313,0.485
1248332.7700195313,0.463
1248795.7700195313,0.962
1249757.7700195313,0.475
1250232.7700195313,0.476
1250708.7700195313,0.486
1251194.7700195313,0.487
1251681.7700195313,0.479
1252160.7700195313,0.48
1252640.7700195313,0.504
1253144.7700195313,0.47
1253614.7700195313,0.486
1254100.7700195313,0.497
1254597.7700195313,0.469
1255066.7700195313,0.48
1255546.7700195313,0.49
1256036.7700195313,0.492
1256528.7700195313,0.966
1257494.7700195313,0.475
1257969.7700195313,0.47
1258439.7700195313,0.48
1258919.7700195313,0.494
1259413.7700195313,0.47
1259883.7700195313,0.478
1260361.7700195313,0.493
1260854.7700195313,0.467
1261321.7700195313,0.48
1261801.7700195313,0.486
1262287.7700195313,0.475
1262762.7700195313,0.474
1263236.7700195313,0.508
1263744.7700195313,0.937
1264681.7700195313,0.478
1265159.7700195313,0.497
1265656.7700195313,0.466
1266122.7700195313,0.479
1266601.7700195313,0.491
1267092.7700195313,0.46
1267552.7700195313,0.479
1268031.7700195313,0.5
1268531.7700195313,0.466
1268997.7700195313,0.468
1269465.7700195313,0.472
1269937.7700195313,0.495
1270432.7700195313,0.462
1270894.7700195313,0.941
1271835.7700195313,0.472
1272307.7700195313,0.489
1272796.7700195313,0.469
1273265.7700195313,0.477
1273742.7700195313,0.467
1274209.7700195313,0.471
1274680.7700195313,0.494
1275174.7700195313,0.464
1275638.7700195313,0.475
1276113.7700195313,0.489
1276602.7700195313,0.46
1277062.7700195313,0.472
1277534.7700195313,0.484
1278018.7700195313,0.472
1278490.7700195313,0.468
1278958.7700195313,0.471
1279429.7700195313,0.469
1279898.7700195313,0.474
1280372.7700195313,0.474
1280846.7700195313,0.466
1281312.7700195313,0.469
1281781.7700195313,0.476
1282257.7700195313,0.478
1282735.7700195313,0.47
1283205.7700195313,0.471
1283676.7700195313,0.476
1284152.7700195313,0.478
1284630.7700195313,0.483
1285113.7700195313,0.476
1285589.7700195313,0.474
1286063.7700195313,0.478
1286541.7700195313,0.477
1287018.7700195313,0.488
1287506.7700195313,0.473
1287979.7700195313,0.964
1288943.7700195313,0.479
1289422.7700195313,0.477
1289899.7700195313,0.502
1290401.7700195313,0.481
1290882.7700195313,0.467
1291349.7700195313,0.479
1291828.7700195313,0.477
1292305.7700195313,0.476
1292781.7700195313,0.471
1293252.7700195313,0.516
1293768.7700195313,0.267
1294035.7700195313,0.666
1294701.7700195313,0.497
1295198.7700195313,0.482
1295680.7700195313,0.463
1296143.7700195313,0.477
1296620.7700195313,0.495
1297115.7700195313,0.178
1297293.7700195313,0.283
1297576.7700195313,0.475
1298051.7700195313,0.504
1298555.7700195313,0.951
1299506.7700195313,0.457
1299963.7700195313,0.492
1300455.7700195313,0.468
1300923.7700195313,0.468
1301391.7700195313,0.487
1301878.7700195313,0.925
1302803.7700195313,0.476
1303279.7700195313,0.257
1303536.7700195313,0.213
1303749.7700195313,0.485
1304234.7700195313,0.453
1304687.7700195313,0.94
1305627.7700195313,0.469
1306096.7700195313,0.456
1306552.7700195313,0.46
1307012.7700195313,0.48
1307492.7700195313,0.455
1307947.7700195313,0.932
1308879.7700195313,0.461
1309340.7700195313,0.463
1309803.7700195313,0.469
1310272.7700195313,0.464
1310736.7700195313,0.472
1311208.7700195313,0.473
1311681.7700195313,0.464
1312145.7700195313,0.1
1312245.7700195313,0.367
1312612.7700195313,0.469
1313081.7700195313,0.477
1313558.7700195313,0.477
1314035.7700195313,0.465
1314500.7700195313,0.475
1314975.7700195313,0.468
1315443.7700195313,0.478
1315921.7700195313,0.385
1316306.7700195313,0.559
1316865.7700195313,0.151
1317016.7700195313,0.323
1317339.7700195313,0.472
1317811.7700195313,0.481
1318292.7700195313,0.483
1318775.7700195313,0.469
1319244.7700195313,0.481
1319725.7700195313,0.466
1320191.7700195313,0.486
1320677.7700195313,0.481
1321158.7700195313,0.466
1321624.7700195313,0.148
1321772.7700195313,0.348
1322120.7700195313,0.451
1322571.7700195313,0.509
1323080.7700195313,0.278
1323358.7700195313,0.181
1323539.7700195313,0.464
1324003.7700195313,0.47
1324473.7700195313,0.493
1324966.7700195313,0.464
1325430.7700195313,0.941
1326371.7700195313,0.47
1326841.7700195313,0.454
1327295.7700195313,0.505
1327800.7700195313,0.282
1328082.7700195313,0.198
1328280.7700195313,0.475
1328755.7700195313,0.497
1329252.7700195313,0.394
1329646.7700195313,0.554
1330200.7700195313,0.48
1330680.7700195313,0.479
1331159.7700195313,0.487
1331646.7700195313,0.962
1332608.7700195313,0.477
1333085.7700195313,0.495
1333580.7700195313,0.475
1334055.7700195313,0.487
1334542.7700195313,0.498
1335040.7700195313,0.486
1335526.7700195313,0.49
1336016.7700195313,0.47
1336486.7700195313,0.478
1336964.7700195313,0.964
1337928.7700195313,0.503
1338431.7700195313,0.466
1338897.7700195313,0.496
1339393.7700195313,0.452
1339845.7700195313,0.515
1340360.7700195313,0.471
1340831.7700195313,0.492
1341323.7700195313,0.469
1341792.7700195313,0.476
1342268.7700195313,0.486
1342754.7700195313,0.476
1343230.7700195313,0.494
1343724.7700195313,0.472
1344196.7700195313,0.474
1344670.7700195313,0.488
1345158.7700195313,0.473
1345631.7700195313,0.968
1346599.7700195313,0.332
1346931.7700195313,0.131
1347062.7700195313,0.476
1347538.7700195313,0.474
1348012.7700195313,0.968
1348980.7700195313,0.467
1349447.7700195313,0.474
1349921.7700195313,0.49
1350411.7700195313,0.463
1350874.7700195313,0.502
1351376.7700195313,0.463
1351839.7700195313,0.478
1352317.7700195313,0.493
1352810.7700195313,0.46
1353270.7700195313,0.507
1353777.7700195313,0.464
1354241.7700195313,0.467
1354708.7700195313,0.473
1355181.7700195313,0.956
1356137.7700195313,0.469
1356606.7700195313,0.466
1357072.7700195313,0.475
1357547.7700195313,0.49
1358037.7700195313,0.465
1358502.7700195313,0.474
1358976.7700195313,0.473
1359449.7700195313,0.469
1359918.7700195313,0.495
1360413.7700195313,0.472
1360885.7700195313,0.479
1361364.7700195313,0.472
1361836.7700195313,0.479
1362315.7700195313,0.479
1362794.7700195313,0.482
1363276.7700195313,0.484
1363760.7700195313,0.96
1364720.7700195313,0.968
1365688.7700195313,0.24
1365928.7700195313,0.233
1366161.7700195313,0.963
1367124.7700195313,0.476
1367600.7700195313,0.483
1368083.7700195313,0.476
1368559.7700195313,0.498
1369057.7700195313,0.463
1369520.7700195313,0.967
1370487.7700195313,0.473
1370960.7700195313,0.499
1371459.7700195313,0.466
1371925.7700195313,0.484
1372409.7700195313,0.512
1372921.7700195313,0.464
1373385.7700195313,0.995
1374380.7700195313,0.471
1374851.7700195313,0.507
1375358.7700195313,0.472
1375830.7700195313,0.51
1376340.7700195313,0.506
1376846.7700195313,0.247
1377093.7700195313,0.23
1377323.7700195313,0.509
1377832.7700195313,0.157
1377989.7700195313,0.346
1378335.7700195313,0.992
1379327.7700195313,0.244
1379571.7700195313,0.253
1379824.7700195313,1.002
1380826.7700195313,0.503
1381329.7700195313,0.493
1381822.7700195313,0.503
1382325.7700195313,0.332
1382657.7700195313,0.095
1382752.7700195313,0.572
1383324.7700195313,0.496
1383820.7700195313,0.498
1384318.7700195313,0.485
1384803.7700195313,0.508
1385311.7700195313,0.995
1386306.7700195313,0.339
1386645.7700195313,0.161
1386806.7700195313,0.474
1387280.7700195313,0.509
1387789.7700195313,0.473
1388262.7700195313,0.519
1388781.7700195313,0.986
1389767.7700195313,0.496
1390263.7700195313,0.384
1390647.7700195313,0.113
1390760.7700195313,0.506
1391266.7700195313,0.471
1391737.7700195313,0.503
1392240.7700195313,0.502
1392742.7700195313,0.958
1393700.7700195313,0.512
1394212.7700195313,0.992
1395204.7700195313,0.484
1395688.7700195313,0.482
1396170.7700195313,0.873
1397043.7700195313,0.624
1397667.7700195313,0.472
1398139.7700195313,0.495
1398634.7700195313,0.504
1399138.7700195313,0.953
1400091.7700195313,0.505
1400596.7700195313,0.983
1401579.7700195313,0.262
1401841.7700195313,0.214
1402055.7700195313,0.498
1402553.7700195313,0.471
1403024.7700195313,0.503
1403527.7700195313,0.503
1404030.7700195313,0.472
1404502.7700195313,0.498
1405000.7700195313,0.491
1405491.7700195313,0.473
1405964.7700195313,0.49
1406454.7700195313,0.511
1406965.7700195313,0.464
1407429.7700195313,0.506
1407935.7700195313,0.472
1408407.7700195313,0.513
1408920.7700195313,0.471
1409391.7700195313,0.485
1409876.7700195313,0.48
1410356.7700195313,0.968
1411324.7700195313,0.48
1411804.7700195313,0.967
1412771.7700195313,0.965
1413736.7700195313,0.477
1414213.7700195313,0.964
1415177.7700195313,0.957
1416134.7700195313,0.478
1416612.7700195313,0.964
1417576.7700195313,0.483
1418059.7700195313,0.482
1418541.7700195313,0.474
1419015.7700195313,0.477
1419492.7700195313,0.483
1419975.7700195313,0.95
1420925.7700195313,0.48
1421405.7700195313,0.471
1421876.7700195313,0.477
1422353.7700195313,0.478
1422831.7700195313,0.484
1423315.7700195313,0.47
1423785.7700195313,0.474
1424259.7700195313,0.478
1424737.7700195313,0.474
1425211.7700195313,0.481
1425692.7700195313,0.476
1426168.7700195313,0.475
1426643.7700195313,0.47
1427113.7700195313,0.475
1427588.7700195313,0.483
1428071.7700195313,0.472
1428543.7700195313,0.47
1429013.7700195313,0.472
1429485.7700195313,0.472
1429957.7700195313,0.484
1430441.7700195313,0.315
1430756.7700195313,0.641
1431397.7700195313,0.468
1431865.7700195313,0.952
1432817.7700195313,0.475
1433292.7700195313,0.483
1433775.7700195313,0.473
1434248.7700195313,0.475
1434723.7700195313,0.481
1435204.7700195313,0.962
1436166.7700195313,0.248
1436414.7700195313,0.227
1436641.7700195313,0.479
1437120.7700195313,0.197
1437317.7700195313,0.28
1437597.7700195313,0.425
1438022.7700195313,0.538
1438560.7700195313,0.48
1439040.7700195313,0.474
1439514.7700195313,0.477
1439991.7700195313,0.478
1440469.7700195313,0.481
1440950.7700195313,0.483
1441433.7700195313,0.471
1441904.7700195313,0.501
1442405.7700195313,0.465
1442870.7700195313,0.485
1443355.7700195313,0.485
1443840.7700195313,0.499
1444339.7700195313,0.466
1444805.7700195313,0.504
1445309.7700195313,0.471
1445780.7700195313,0.503
1446283.7700195313,0.465
1446748.7700195313,0.483
1447231.7700195313,0.978
1448209.7700195313,0.477
1448686.7700195313,0.505
1449191.7700195313,0.467
1449658.7700195313,0.437
1450095.7700195313,0.527
1450622.7700195313,0.473
1451095.7700195313,0.977
1452072.7700195313,0.461
1452533.7700195313,0.48
1453013.7700195313,0.469
1453482.7700195313,0.47
1453952.7700195313,0.478
1454430.7700195313,0.474
1454904.7700195313,0.476
1455380.7700195313,0.338
1455718.7700195313,0.136
1455854.7700195313,0.489
1456343.7700195313,0.457
1456800.7700195313,0.475
1457275.7700195313,0.476
1457751.7700195313,0.37
1458121.7700195313,0.103
1458224.7700195313,0.467
1458691.7700195313,0.465
1459156.7700195313,0.939
1460095.7700195313,0.465
1460560.7700195313,0.472
1461032.7700195313,0.468
1461500.7700195313,0.462
1461962.7700195313,0.465
1462427.7700195313,0.461
1462888.7700195313,0.473
1463361.7700195313,0.927
1464288.7700195313,0.463
1464751.7700195313,0.459
1465210.7700195313,0.463
1465673.7700195313,0.934
1466607.7700195313,0.461
1467068.7700195313,0.458
1467526.7700195313,0.458
1467984.7700195313,0.46
1468444.7700195313,0.462
1468906.7700195313,0.392
1469298.7700195313,0.533
1469831.7700195313,0.46
1470291.7700195313,0.453
1470744.7700195313,0.462
1471206.7700195313,0.921
1472127.7700195313,0.463
1472590.7700195313,0.464
1473054.7700195313,0.912
1473966.7700195313,0.461
1474427.7700195313,0.458
1474885.7700195313,0.466
1475351.7700195313,0.931
1476282.7700195313,0.458
1476740.7700195313,0.457
1477197.7700195313,0.462
1477659.7700195313,0.465
1478124.7700195313,0.465
1478589.7700195313,0.275
1478864.7700195313,0.65
1479514.7700195313,0.46
1479974.7700195313,0.924
1480898.7700195313,0.458
1481356.7700195313,0.465
1481821.7700195313,0.339
1482160.7700195313,0.125
1482285.7700195313,0.453
1482738.7700195313,0.461
1483199.7700195313,0.462
1483661.7700195313,0.47
1484131.7700195313,0.927
1485058.7700195313,0.295
1485353.7700195313,0.169
1485522.7700195313,0.46
1485982.7700195313,0.462
1486444.7700195313,0.937
1487381.7700195313,0.279
1487660.7700195313,0.187
1487847.7700195313,0.454
1488301.7700195313,0.207
1488508.7700195313,0.259
1488767.7700195313,0.466
1489233.7700195313,0.462
1489695.7700195313,0.344
1490039.7700195313,0.586
1490625.7700195313,0.458
1491083.7700195313,0.462
1491545.7700195313,0.462
1492007.7700195313,0.419
1492426.7700195313,0.51
1492936.7700195313,0.929
1493865.7700195313,0.16
1494025.7700195313,0.298
1494323.7700195313,0.924
1495247.7700195313,0.462
1495709.7700195313,0.465
1496174.7700195313,0.466
1496640.7700195313,0.455
1497095.7700195313,0.461
1497556.7700195313,0.46
1498016.7700195313,0.473
1498489.7700195313,0.922
1499411.7700195313,0.274
1499685.7700195313,0.184
1499869.7700195313,0.923
1500792.7700195313,0.463
1501255.7700195313,0.473
1501728.7700195313,0.467
1502195.7700195313,0.455
1502650.7700195313,0.466
1503116.7700195313,0.457
1503573.7700195313,0.471
1504044.7700195313,0.934
1504978.7700195313,0.458
1505436.7700195313,0.927
1506363.7700195313,0.463
1506826.7700195313,0.469
1507295.7700195313,0.308
1507603.7700195313,0.157
1507760.7700195313,0.465
1508225.7700195313,0.467
1508692.7700195313,0.942
1509634.7700195313,0.466
1510100.7700195313,0.465
1510565.7700195313,0.464
1511029.7700195313,0.938
1511967.7700195313,0.472
1512439.7700195313,0.459
1512898.7700195313,0.931
1513829.7700195313,0.475
1514304.7700195313,0.466
1514770.7700195313,0.466
1515236.7700195313,0.257
1515493.7700195313,0.237
1515730.7700195313,0.931
1516661.7700195313,0.951
1517612.7700195313,0.471
1518083.7700195313,0.493
1518576.7700195313,0.492
1519068.7700195313,0.46
1519528.7700195313,0.469
1519997.7700195313,0.494
1520491.7700195313,0.455
1520946.7700195313,0.511
1521457.7700195313,0.929
1522386.7700195313,0.496
1522882.7700195313,0.459
1523341.7700195313,0.484
1523825.7700195313,0.378
1524203.7700195313,0.574
1524777.7700195313,0.472
1525249.7700195313,0.497
1525746.7700195313,0.463
1526209.7700195313,0.473
1526682.7700195313,0.47
1527152.7700195313,0.47
1527622.7700195313,0.487
1528109.7700195313,0.491
1528600.7700195313,0.924
1529524.7700195313,0.494
1530018.7700195313,0.457
1530475.7700195313,0.48
1530955.7700195313,0.95
1531905.7700195313,0.471
1532376.7700195313,0.472
1532848.7700195313,0.507
1533355.7700195313,0.462
1533817.7700195313,0.463
1534280.7700195313,0.475
1534755.7700195313,0.95
1535705.7700195313,0.48
1536185.7700195313,0.466
1536651.7700195313,0.471
1537122.7700195313,0.476
1537598.7700195313,0.486
1538084.7700195313,0.473
1538557.7700195313,0.471
1539028.7700195313,0.474
1539502.7700195313,0.473
1539975.7700195313,0.48
1540455.7700195313,0.479
1540934.7700195313,0.473
1541407.7700195313,0.476
1541883.7700195313,0.951
1542834.7700195313,0.471
1543305.7700195313,0.479
1543784.7700195313,0.482
1544266.7700195313,0.957
1545223.7700195313,0.482
1545705.7700195313,0.965
1546670.7700195313,0.484
1547154.7700195313,0.958
1548112.7700195313,0.964
1549076.7700195313,0.477
1549553.7700195313,0.481
1550034.7700195313,0.478
1550512.7700195313,0.477
1550989.7700195313,0.47
1551459.7700195313,0.472
1551931.7700195313,0.493
1552424.7700195313,0.471
1552895.7700195313,0.954
1553849.7700195313,0.474
1554323.7700195313,0.473
1554796.7700195313,0.488
1555284.7700195313,0.946
1556230.7700195313,0.481
1556711.7700195313,0.472
1557183.7700195313,0.483
1557666.7700195313,0.489
1558155.7700195313,0.467
1558622.7700195313,0.5
1559122.7700195313,0.467
1559589.7700195313,0.48
1560069.7700195313,0.502
1560571.7700195313,0.461
1561032.7700195313,0.504
1561536.7700195313,0.952
1562488.7700195313,0.502
1562990.7700195313,0.482
1563472.7700195313,0.477
1563949.7700195313,0.997
1564946.7700195313,0.488
1565434.7700195313,0.493
1565927.7700195313,0.474
1566401.7700195313,0.481
1566882.7700195313,0.504
1567386.7700195313,0.498
1567884.7700195313,0.469
1568353.7700195313,0.508
1568861.7700195313,0.494
1569355.7700195313,0.474
1569829.7700195313,0.517
1570346.7700195313,0.473
1570819.7700195313,0.505
1571324.7700195313,0.503
1571827.7700195313,0.472
1572299.7700195313,0.505
1572804.7700195313,0.469
1573273.7700195313,0.507
1573780.7700195313,0.504
1574284.7700195313,0.465
1574749.7700195313,0.501
1575250.7700195313,0.49
1575740.7700195313,0.466
1576206.7700195313,0.487
1576693.7700195313,0.494
1577187.7700195313,0.977
1578164.7700195313,0.96
1579124.7700195313,0.465
1579589.7700195313,0.475
1580064.7700195313,0.489
1580553.7700195313,0.472
1581025.7700195313,0.478
1581503.7700195313,0.477
1581980.7700195313,0.472
1582452.7700195313,0.482
1582934.7700195313,0.474
1583408.7700195313,0.954
1584362.7700195313,0.958
1585320.7700195313,0.472
1585792.7700195313,0.95
1586742.7700195313,0.954
1587696.7700195313,0.472
1588168.7700195313,0.473
1588641.7700195313,0.481
1589122.7700195313,0.476
1589598.7700195313,0.473
1590071.7700195313,0.479
1590550.7700195313,0.469
1591019.7700195313,0.484
1591503.7700195313,0.321
1591824.7700195313,0.625
1592449.7700195313,0.481
1592930.7700195313,0.472
1593402.7700195313,0.483
1593885.7700195313,0.482
1594367.7700195313,0.473
1594840.7700195313,0.478
1595318.7700195313,0.484
1595802.7700195313,0.483
1596285.7700195313,0.485
1596770.7700195313,0.956
1597726.7700195313,0.476
1598202.7700195313,0.48
1598682.7700195313,0.475
1599157.7700195313,0.954
1600111.7700195313,0.95
1601061.7700195313,0.475
1601536.7700195313,0.469
1602005.7700195313,0.479
1602484.7700195313,0.477
1602961.7700195313,0.469
1603430.7700195313,0.471
1603901.7700195313,0.475
1604376.7700195313,0.477
1604853.7700195313,0.392
1605245.7700195313,0.553
1605798.7700195313,0.471
1606269.7700195313,0.471
1606740.7700195313,0.474
1607214.7700195313,0.474
1607688.7700195313,0.466
1608154.7700195313,0.47
1608624.7700195313,0.469
1609093.7700195313,0.476
1609569.7700195313,0.474
1610043.7700195313,0.466
1610509.7700195313,0.466
1610975.7700195313,0.465
1611440.7700195313,0.482
1611922.7700195313,0.471
1612393.7700195313,0.471
1612864.7700195313,0.472
1613336.7700195313,0.472
1613808.7700195313,0.478
1614286.7700195313,0.475
1614761.7700195313,0.476
1615237.7700195313,0.469
1615706.7700195313,0.473
1616179.7700195313,0.479
1616658.7700195313,0.956
1617614.7700195313,0.475
1618089.7700195313,0.477
1618566.7700195313,0.482
1619048.7700195313,0.964
1620012.7700195313,0.48
1620492.7700195313,0.967
1621459.7700195313,0.409
1621868.7700195313,0.559
1622427.7700195313,0.482
1622909.7700195313,1.011
1623920.7700195313,0.468
1624388.7700195313,0.504
1624892.7700195313,0.467
1625359.7700195313,0.998
1626357.7700195313,0.461
1626818.7700195313,0.497
1627315.7700195313,0.501
1627816.7700195313,0.467
1628283.7700195313,0.498
1628781.7700195313,0.491
1629272.7700195313,0.468
1629740.7700195313,0.496
1630236.7700195313,0.501
1630737.7700195313,0.471
1631208.7700195313,0.49
1631698.7700195313,0.995
1632693.7700195313,0.494
1633187.7700195313,0.495
1633682.7700195313,0.472
1634154.7700195313,0.507
1634661.7700195313,0.47
1635131.7700195313,0.505
1635636.7700195313,0.964
1636600.7700195313,0.501
1637101.7700195313,0.465
1637566.7700195313,0.508
1638074.7700195313,0.966
1639040.7700195313,0.501
1639541.7700195313,0.463
1640004.7700195313,0.478
1640482.7700195313,0.491
1640973.7700195313,0.484
1641457.7700195313,0.473
1641930.7700195313,0.477
1642407.7700195313,0.5
1642907.7700195313,0.481
1643388.7700195313,0.484
1643872.7700195313,0.473
1644345.7700195313,0.5
1644845.7700195313,0.492
1645337.7700195313,0.491
1645828.7700195313,0.496
1646324.7700195313,0.494
1646818.7700195313,0.5
1647318.7700195313,0.499
1647817.7700195313,0.504
1648321.7700195313,0.509
1648830.7700195313,0.518
1649348.7700195313,0.514
1649862.7700195313,0.523
1650385.7700195313,0.528
1650913.7700195313,0.522
1651435.7700195313,0.537
1651972.7700195313,0.535
1652507.7700195313,0.54
1653047.7700195313,0.547
1653594.7700195313,0.549
1654143.7700195313,0.546
1654689.7700195313,0.558
1655247.7700195313,0.555
1655802.7700195313,0.541
1656343.7700195313,0.544
1656887.7700195313,0.539
1657426.7700195313,0.532
1657958.7700195313,0.536
1658494.7700195313,0.53
1659024.7700195313,0.528
1659552.7700195313,0.522
1660074.7700195313,0.533
1660607.7700195313,0.533
1661140.7700195313,0.533
1661673.7700195313,0.545
1662218.7700195313,0.542
1662760.7700195313,0.545
1663305.7700195313,0.545
1663850.7700195313,0.544
1664394.7700195313,0.542
1664936.7700195313,0.547
1665483.7700195313,0.543
1666026.7700195313,0.544
1666570.7700195313,0.548
1667118.7700195313,0.55
1667668.7700195313,0.551
1668219.7700195313,0.552
1668771.7700195313,0.549
1669320.7700195313,0.553
1669873.7700195313,0.55
1670423.7700195313,0.547
1670970.7700195313,0.545
1671515.7700195313,0.547
1672062.7700195313,0.548
1672610.7700195313,0.544
1673154.7700195313,0.552
1673706.7700195313,0.551
1674257.7700195313,0.554
1674811.7700195313,0.557
1675368.7700195313,0.564
1675932.7700195313,0.56
1676492.7700195313,0.562
1677054.7700195313,0.57
1677624.7700195313,0.582
1678206.7700195313,0.597
1678803.7700195313,0.607
1679410.7700195313,0.631
1680041.7700195313,0.645
1680686.7700195313,0.638
1681324.7700195313,0.644
1681968.7700195313,0.676
1682644.7700195313,0.675
1683319.7700195313,0.67
1683989.7700195313,0.66
1684649.7700195313,0.669
1685318.7700195313,0.681
1685999.7700195313,0.699
1686698.7700195313,0.745
1687443.7700195313,0.873
1688316.7700195313,0.843
1689159.7700195313,0.803
1689962.7700195313,0.769
1690731.7700195313,0.768
1691499.7700195313,0.745
1692244.7700195313,0.684
1692928.7700195313,0.688
1693616.7700195313,0.72
1694336.7700195313,0.808
1695144.7700195313,0.893
1696037.7700195313,0.851
1696888.7700195313,0.773
1697661.7700195313,0.699
1698360.7700195313,0.67
1699030.7700195313,0.652
1699682.7700195313,0.644
1700326.7700195313,0.638
1700964.7700195313,0.639
1701603.7700195313,0.645
1702248.7700195313,0.673
1702921.7700195313,0.686
1703607.7700195313,0.726
1704333.7700195313,0.731
1705064.7700195313,0.708
1705772.7700195313,0.677
1706449.7700195313,0.653
1707102.7700195313,0.637
1707739.7700195313,0.631
1708370.7700195313,0.636
1709006.7700195313,0.628
1709634.7700195313,0.636
1710270.7700195313,0.644
1710914.7700195313,0.645
1711559.7700195313,0.647
1712206.7700195313,0.658
1712864.7700195313,0.67
1713534.7700195313,0.68
1714214.7700195313,0.686
1714900.7700195313,0.705
1715605.7700195313,0.703
1716308.7700195313,0.7
